province_code,station_code,azimuth,district_name,province_name,cell_code,x_,y_
TNN,a1ccc3a9b080d1923e3fbc028a2952cb35d03d860fe7ee588683bbc709996b64,260.0,Xã Ngân Sơn,Tỉnh Thái Nguyên,abcxy1434387.65jhjhdks0802019260.0,22.41878,105.94599
TNN,a1ccc3a9b080d1923e3fbc028a2952cb35d03d860fe7ee588683bbc709996b64,90.0,Xã Ngân Sơn,Tỉnh Thái Nguyên,abcxy1434390.58jhjhdks0802019260.0,22.41878,105.94599
TNN,a1ccc3a9b080d1923e3fbc028a2952cb35d03d860fe7ee588683bbc709996b64,260.0,Xã Ngân Sơn,Tỉnh Thái Nguyên,abcxy1434393.51jhjhdks0802019260.0,22.41878,105.94599
TNN,a1ccc3a9b080d1923e3fbc028a2952cb35d03d860fe7ee588683bbc709996b64,260.0,Xã Ngân Sơn,Tỉnh Thái Nguyên,abcxy1434396.44jhjhdks0802019270.0,22.41878,105.94599
TNN,a1ccc3a9b080d1923e3fbc028a2952cb35d03d860fe7ee588683bbc709996b64,140.0,Xã Ngân Sơn,Tỉnh Thái Nguyên,abcxy1434399.37jhjhdks0802019270.0,22.41878,105.94599
TNN,a1ccc3a9b080d1923e3fbc028a2952cb35d03d860fe7ee588683bbc709996b64,210.0,Xã Ngân Sơn,Tỉnh Thái Nguyên,abcxy1434402.29jhjhdks0802019280.0,22.41878,105.94599
TNN,a1ccc3a9b080d1923e3fbc028a2952cb35d03d860fe7ee588683bbc709996b64,290.0,Xã Ngân Sơn,Tỉnh Thái Nguyên,abcxy1434405.22jhjhdks0802019280.0,22.41878,105.94599
TNN,7132361c04fa417501691520d83bb2a717292742179afa15e0902f206b5ae290,140.0,Xã Bằng Vân,Tỉnh Thái Nguyên,abcxy1434408.15jhjhdks0802019290.0,22.49968,106.01661
TNN,7132361c04fa417501691520d83bb2a717292742179afa15e0902f206b5ae290,230.0,Xã Bằng Vân,Tỉnh Thái Nguyên,abcxy1434411.08jhjhdks0802019290.0,22.49968,106.01661
TNN,7132361c04fa417501691520d83bb2a717292742179afa15e0902f206b5ae290,20.0,Xã Bằng Vân,Tỉnh Thái Nguyên,abcxy1434414.01jhjhdks0802019290.0,22.49968,106.01661
TNN,7132361c04fa417501691520d83bb2a717292742179afa15e0902f206b5ae290,120.0,Xã Bằng Vân,Tỉnh Thái Nguyên,abcxy1434416.94jhjhdks0802019300.0,22.49968,106.01661
TNN,7132361c04fa417501691520d83bb2a717292742179afa15e0902f206b5ae290,330.0,Xã Bằng Vân,Tỉnh Thái Nguyên,abcxy1434419.87jhjhdks0802019300.0,22.49968,106.01661
TNN,060ac6f5b88f3f84cee28fa569dd7226f22451e120121646f3ce77159f1b5547,270.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434422.8jhjhdks0802019310.0,22.33988,106.01114
TNN,060ac6f5b88f3f84cee28fa569dd7226f22451e120121646f3ce77159f1b5547,350.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434425.73jhjhdks0802019310.0,22.33988,106.01114
TNN,060ac6f5b88f3f84cee28fa569dd7226f22451e120121646f3ce77159f1b5547,150.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434428.66jhjhdks0802019310.0,22.33988,106.01114
TNN,3661e9734d22beffa4ac8314275e7ac398c1f6c71501a92346519a172ab43848,180.0,Xã Ngân Sơn,Tỉnh Thái Nguyên,abcxy1434431.58jhjhdks0802019320.0,22.44225,106.0306
TNN,3661e9734d22beffa4ac8314275e7ac398c1f6c71501a92346519a172ab43848,80.0,Xã Ngân Sơn,Tỉnh Thái Nguyên,abcxy1434434.51jhjhdks0802019320.0,22.44225,106.0306
TNN,3661e9734d22beffa4ac8314275e7ac398c1f6c71501a92346519a172ab43848,340.0,Xã Ngân Sơn,Tỉnh Thái Nguyên,abcxy1434437.44jhjhdks0802019330.0,22.44225,106.0306
TNN,3661e9734d22beffa4ac8314275e7ac398c1f6c71501a92346519a172ab43848,80.0,Xã Ngân Sơn,Tỉnh Thái Nguyên,abcxy1434440.37jhjhdks0802019330.0,22.44225,106.0306
TNN,3661e9734d22beffa4ac8314275e7ac398c1f6c71501a92346519a172ab43848,340.0,Xã Ngân Sơn,Tỉnh Thái Nguyên,abcxy1434443.3jhjhdks0802019330.0,22.44225,106.0306
TNN,e4e40ad1bf5b938c237d9a5aa1ce38db060c26206c516aae6df426ea99f75aaa,300.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434446.23jhjhdks0802019340.0,22.3134,105.9154
TNN,e4e40ad1bf5b938c237d9a5aa1ce38db060c26206c516aae6df426ea99f75aaa,180.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434449.16jhjhdks0802019340.0,22.3134,105.9154
TNN,e4e40ad1bf5b938c237d9a5aa1ce38db060c26206c516aae6df426ea99f75aaa,90.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434452.09jhjhdks0802019350.0,22.3134,105.9154
TNN,e4e40ad1bf5b938c237d9a5aa1ce38db060c26206c516aae6df426ea99f75aaa,90.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434455.02jhjhdks0802019350.0,22.3134,105.9154
TNN,e4e40ad1bf5b938c237d9a5aa1ce38db060c26206c516aae6df426ea99f75aaa,305.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434457.95jhjhdks0802019360.0,22.3134,105.9154
TNN,4fc5cf858ddf306f104bb9771c44be6a3a03444f0de3666ac872bd32e3809774,170.0,Xã Thượng Quan,Tỉnh Thái Nguyên,abcxy1434460.87jhjhdks0802019360.0,22.3814,106.00087
TNN,4fc5cf858ddf306f104bb9771c44be6a3a03444f0de3666ac872bd32e3809774,350.0,Xã Thượng Quan,Tỉnh Thái Nguyên,abcxy1434463.8jhjhdks0802019360.0,22.3814,106.00087
TNN,4fc5cf858ddf306f104bb9771c44be6a3a03444f0de3666ac872bd32e3809774,70.0,Xã Thượng Quan,Tỉnh Thái Nguyên,abcxy1434466.73jhjhdks0802019370.0,22.3814,106.00087
TNN,4fc5cf858ddf306f104bb9771c44be6a3a03444f0de3666ac872bd32e3809774,70.0,Xã Thượng Quan,Tỉnh Thái Nguyên,abcxy1434469.66jhjhdks0802019370.0,22.3814,106.00087
TNN,4fc5cf858ddf306f104bb9771c44be6a3a03444f0de3666ac872bd32e3809774,350.0,Xã Thượng Quan,Tỉnh Thái Nguyên,abcxy1434472.59jhjhdks0802019380.0,22.3814,106.00087
TNN,4fc5cf858ddf306f104bb9771c44be6a3a03444f0de3666ac872bd32e3809774,70.0,Xã Thượng Quan,Tỉnh Thái Nguyên,abcxy1434475.52jhjhdks0802019380.0,22.3814,106.00087
TNN,4fc5cf858ddf306f104bb9771c44be6a3a03444f0de3666ac872bd32e3809774,350.0,Xã Thượng Quan,Tỉnh Thái Nguyên,abcxy1434478.45jhjhdks0802019380.0,22.3814,106.00087
TNN,4fc5cf858ddf306f104bb9771c44be6a3a03444f0de3666ac872bd32e3809774,35.0,Xã Thượng Quan,Tỉnh Thái Nguyên,abcxy1434481.38jhjhdks0802019390.0,22.3814,106.00087
TNN,4fc5cf858ddf306f104bb9771c44be6a3a03444f0de3666ac872bd32e3809774,150.0,Xã Thượng Quan,Tỉnh Thái Nguyên,abcxy1434484.31jhjhdks0802019390.0,22.3814,106.00087
TNN,4fc5cf858ddf306f104bb9771c44be6a3a03444f0de3666ac872bd32e3809774,330.0,Xã Thượng Quan,Tỉnh Thái Nguyên,abcxy1434487.24jhjhdks0802019400.0,22.3814,106.00087
TNN,4fc5cf858ddf306f104bb9771c44be6a3a03444f0de3666ac872bd32e3809774,170.0,Xã Thượng Quan,Tỉnh Thái Nguyên,abcxy1434490.16jhjhdks0802019400.0,22.3814,106.00087
TNN,4fc5cf858ddf306f104bb9771c44be6a3a03444f0de3666ac872bd32e3809774,170.0,Xã Thượng Quan,Tỉnh Thái Nguyên,abcxy1434493.09jhjhdks0802019400.0,22.3814,106.00087
TNN,4fc5cf858ddf306f104bb9771c44be6a3a03444f0de3666ac872bd32e3809774,350.0,Xã Thượng Quan,Tỉnh Thái Nguyên,abcxy1434496.02jhjhdks0802019410.0,22.3814,106.00087
TNN,4fc5cf858ddf306f104bb9771c44be6a3a03444f0de3666ac872bd32e3809774,350.0,Xã Thượng Quan,Tỉnh Thái Nguyên,abcxy1434498.95jhjhdks0802019410.0,22.3814,106.00087
TNN,2787e0a51c7dff0b7dae0a34d5529901778d6f463e048a31d18af9ef83a8a938,210.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434501.88jhjhdks0802019420.0,22.35402,105.94947
TNN,2787e0a51c7dff0b7dae0a34d5529901778d6f463e048a31d18af9ef83a8a938,180.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434504.81jhjhdks0802019420.0,22.35402,105.94947
TNN,2787e0a51c7dff0b7dae0a34d5529901778d6f463e048a31d18af9ef83a8a938,50.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434507.74jhjhdks0802019430.0,22.35402,105.94947
TNN,2787e0a51c7dff0b7dae0a34d5529901778d6f463e048a31d18af9ef83a8a938,180.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434510.67jhjhdks0802019430.0,22.35402,105.94947
TNN,2787e0a51c7dff0b7dae0a34d5529901778d6f463e048a31d18af9ef83a8a938,180.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434513.6jhjhdks0802019430.0,22.35402,105.94947
TNN,2787e0a51c7dff0b7dae0a34d5529901778d6f463e048a31d18af9ef83a8a938,180.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434516.53jhjhdks0802019440.0,22.35402,105.94947
TNN,2787e0a51c7dff0b7dae0a34d5529901778d6f463e048a31d18af9ef83a8a938,40.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434519.45jhjhdks0802019440.0,22.35402,105.94947
TNN,2787e0a51c7dff0b7dae0a34d5529901778d6f463e048a31d18af9ef83a8a938,210.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434522.38jhjhdks0802019450.0,22.35402,105.94947
TNN,2787e0a51c7dff0b7dae0a34d5529901778d6f463e048a31d18af9ef83a8a938,180.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434525.31jhjhdks0802019450.0,22.35402,105.94947
TNN,2787e0a51c7dff0b7dae0a34d5529901778d6f463e048a31d18af9ef83a8a938,180.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434528.24jhjhdks0802019450.0,22.35402,105.94947
TNN,2787e0a51c7dff0b7dae0a34d5529901778d6f463e048a31d18af9ef83a8a938,210.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434531.17jhjhdks0802019460.0,22.35402,105.94947
TNN,2787e0a51c7dff0b7dae0a34d5529901778d6f463e048a31d18af9ef83a8a938,210.0,Xã Hiệp Lực,Tỉnh Thái Nguyên,abcxy1434534.1jhjhdks0802019460.0,22.35402,105.94947
TNN,e9d63cf8850704e0d66045be5e0381d5cca1f8c6ed4d6a111c06487441fe22ba,240.0,Xã Ngân Sơn,Tỉnh Thái Nguyên,abcxy1434537.03jhjhdks0802019470.0,22.45857,105.95414
TNN,e9d63cf8850704e0d66045be5e0381d5cca1f8c6ed4d6a111c06487441fe22ba,110.0,Xã Ngân Sơn,Tỉnh Thái Nguyên,abcxy1434539.96jhjhdks0802019470.0,22.45857,105.95414
TNN,e9d63cf8850704e0d66045be5e0381d5cca1f8c6ed4d6a111c06487441fe22ba,350.0,Xã Ngân Sơn,Tỉnh Thái Nguyên,abcxy1434542.89jhjhdks0802019470.0,22.45857,105.95414
TNN,e9d63cf8850704e0d66045be5e0381d5cca1f8c6ed4d6a111c06487441fe22ba,30.0,Xã Ngân Sơn,Tỉnh Thái Nguyên,abcxy1434545.82jhjhdks0802019480.0,22.45857,105.95414
TNN,e9d63cf8850704e0d66045be5e0381d5cca1f8c6ed4d6a111c06487441fe22ba,100.0,Xã Ngân Sơn,Tỉnh Thái Nguyên,abcxy1434548.75jhjhdks0802019480.0,22.45857,105.95414
TNN,e9d63cf8850704e0d66045be5e0381d5cca1f8c6ed4d6a111c06487441fe22ba,290.0,Xã Ngân Sơn,Tỉnh Thái Nguyên,abcxy1434551.67jhjhdks0802019490.0,22.45857,105.95414
TNN,e7641990f5b180f45c851986fe80c59d4b71764abce837942dbc7b2546b4c65a,350.0,Xã Bằng Vân,Tỉnh Thái Nguyên,abcxy1434554.6jhjhdks0802019490.0,22.51525,106.07177
TNN,e7641990f5b180f45c851986fe80c59d4b71764abce837942dbc7b2546b4c65a,160.0,Xã Bằng Vân,Tỉnh Thái Nguyên,abcxy1434557.53jhjhdks0802019500.0,22.51525,106.07177
TNN,e7641990f5b180f45c851986fe80c59d4b71764abce837942dbc7b2546b4c65a,240.0,Xã Bằng Vân,Tỉnh Thái Nguyên,abcxy1434560.46jhjhdks0802019500.0,22.51525,106.07177
TNN,e7641990f5b180f45c851986fe80c59d4b71764abce837942dbc7b2546b4c65a,160.0,Xã Bằng Vân,Tỉnh Thái Nguyên,abcxy1434563.39jhjhdks0802019500.0,22.51525,106.07177
TNN,e7641990f5b180f45c851986fe80c59d4b71764abce837942dbc7b2546b4c65a,350.0,Xã Bằng Vân,Tỉnh Thái Nguyên,abcxy1434566.32jhjhdks0802019510.0,22.51525,106.07177
TNN,e7641990f5b180f45c851986fe80c59d4b71764abce837942dbc7b2546b4c65a,350.0,Xã Bằng Vân,Tỉnh Thái Nguyên,abcxy1434569.25jhjhdks0802019510.0,22.51525,106.07177
TNN,e7641990f5b180f45c851986fe80c59d4b71764abce837942dbc7b2546b4c65a,160.0,Xã Bằng Vân,Tỉnh Thái Nguyên,abcxy1434572.18jhjhdks0802019520.0,22.51525,106.07177
TNN,73ebabf983ffc0a1fa615a544b6e05618dab67fe3ea5c8b3d7b1b54b9fac346c,310.0,Xã Vô Tranh,Tỉnh Thái Nguyên,abcxy1434575.11jhjhdks0802019520.0,21.67691,105.74085
TNN,73ebabf983ffc0a1fa615a544b6e05618dab67fe3ea5c8b3d7b1b54b9fac346c,60.0,Xã Vô Tranh,Tỉnh Thái Nguyên,abcxy1434578.04jhjhdks0802019520.0,21.67691,105.74085
TNN,73ebabf983ffc0a1fa615a544b6e05618dab67fe3ea5c8b3d7b1b54b9fac346c,170.0,Xã Vô Tranh,Tỉnh Thái Nguyên,abcxy1434580.96jhjhdks0802019530.0,21.67691,105.74085
TNN,73ebabf983ffc0a1fa615a544b6e05618dab67fe3ea5c8b3d7b1b54b9fac346c,170.0,Xã Vô Tranh,Tỉnh Thái Nguyên,abcxy1434583.89jhjhdks0802019530.0,21.67691,105.74085
TNN,73ebabf983ffc0a1fa615a544b6e05618dab67fe3ea5c8b3d7b1b54b9fac346c,60.0,Xã Vô Tranh,Tỉnh Thái Nguyên,abcxy1434586.82jhjhdks0802019540.0,21.67691,105.74085
TNN,73ebabf983ffc0a1fa615a544b6e05618dab67fe3ea5c8b3d7b1b54b9fac346c,170.0,Xã Vô Tranh,Tỉnh Thái Nguyên,abcxy1434589.75jhjhdks0802019540.0,21.67691,105.74085
TNN,1292b50f8de7002f4ff9b6c089fef22c7753f16daf169221345fea33bc5cd194,30.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434592.68jhjhdks0802019540.0,22.12204,105.74876
TNN,1292b50f8de7002f4ff9b6c089fef22c7753f16daf169221345fea33bc5cd194,160.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434595.61jhjhdks0802019550.0,22.12204,105.74876
TNN,1292b50f8de7002f4ff9b6c089fef22c7753f16daf169221345fea33bc5cd194,250.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434598.54jhjhdks0802019550.0,22.12204,105.74876
TNN,1292b50f8de7002f4ff9b6c089fef22c7753f16daf169221345fea33bc5cd194,295.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434601.47jhjhdks0802019560.0,22.12204,105.74876
TNN,1292b50f8de7002f4ff9b6c089fef22c7753f16daf169221345fea33bc5cd194,30.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434604.4jhjhdks0802019560.0,22.12204,105.74876
TNN,788ed68a62b26f0f00a582643d00153f136202eee6d27e6dd8cf269a13e3d788,265.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434607.33jhjhdks0802019570.0,22.12219,105.76678
TNN,788ed68a62b26f0f00a582643d00153f136202eee6d27e6dd8cf269a13e3d788,130.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434610.25jhjhdks0802019570.0,22.12219,105.76678
TNN,788ed68a62b26f0f00a582643d00153f136202eee6d27e6dd8cf269a13e3d788,265.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434613.18jhjhdks0802019570.0,22.12219,105.76678
TNN,412fd9c13068235e8acc83fa498d99122a4e2195c9d9ead7b747ce74908bc225,90.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434616.11jhjhdks0802019580.0,22.10798,105.69082
TNN,412fd9c13068235e8acc83fa498d99122a4e2195c9d9ead7b747ce74908bc225,225.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434619.04jhjhdks0802019580.0,22.10798,105.69082
TNN,412fd9c13068235e8acc83fa498d99122a4e2195c9d9ead7b747ce74908bc225,90.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434621.97jhjhdks0802019590.0,22.10798,105.69082
TNN,412fd9c13068235e8acc83fa498d99122a4e2195c9d9ead7b747ce74908bc225,225.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434624.9jhjhdks0802019590.0,22.10798,105.69082
TNN,9af673a8e4c36b020070861ca211da5116e9f8367a609ad3affd12382c4116e6,320.0,Xã Tân Kỳ,Tỉnh Thái Nguyên,abcxy1434627.83jhjhdks0802019590.0,22.09171,105.94467
TNN,9af673a8e4c36b020070861ca211da5116e9f8367a609ad3affd12382c4116e6,90.0,Xã Tân Kỳ,Tỉnh Thái Nguyên,abcxy1434630.76jhjhdks0802019600.0,22.09171,105.94467
TNN,9af673a8e4c36b020070861ca211da5116e9f8367a609ad3affd12382c4116e6,240.0,Xã Tân Kỳ,Tỉnh Thái Nguyên,abcxy1434633.69jhjhdks0802019600.0,22.09171,105.94467
TNN,76a81903441ddb805c63f9ebf36801def50d901cc9a9a294940222a48bf9a855,240.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434636.62jhjhdks0802019610.0,22.16279,105.65679
TNN,76a81903441ddb805c63f9ebf36801def50d901cc9a9a294940222a48bf9a855,150.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434639.54jhjhdks0802019610.0,22.16279,105.65679
TNN,76a81903441ddb805c63f9ebf36801def50d901cc9a9a294940222a48bf9a855,10.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434642.47jhjhdks0802019620.0,22.16279,105.65679
TNN,76a81903441ddb805c63f9ebf36801def50d901cc9a9a294940222a48bf9a855,10.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434645.4jhjhdks0802019620.0,22.16279,105.65679
TNN,76a81903441ddb805c63f9ebf36801def50d901cc9a9a294940222a48bf9a855,150.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434648.33jhjhdks0802019620.0,22.16279,105.65679
TNN,76a81903441ddb805c63f9ebf36801def50d901cc9a9a294940222a48bf9a855,20.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434651.26jhjhdks0802019630.0,22.16279,105.65679
TNN,76a81903441ddb805c63f9ebf36801def50d901cc9a9a294940222a48bf9a855,150.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434654.19jhjhdks0802019630.0,22.16279,105.65679
TNN,76a81903441ddb805c63f9ebf36801def50d901cc9a9a294940222a48bf9a855,240.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434657.12jhjhdks0802019640.0,22.16279,105.65679
TNN,55ac0761225ae96a3be9393d48a5cf1ad43beb00cc64ab9fe68521ca5907256b,150.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434660.05jhjhdks0802019640.0,22.12672,105.66479
TNN,55ac0761225ae96a3be9393d48a5cf1ad43beb00cc64ab9fe68521ca5907256b,280.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434662.98jhjhdks0802019640.0,22.12672,105.66479
TNN,55ac0761225ae96a3be9393d48a5cf1ad43beb00cc64ab9fe68521ca5907256b,350.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434665.91jhjhdks0802019650.0,22.12672,105.66479
TNN,55ac0761225ae96a3be9393d48a5cf1ad43beb00cc64ab9fe68521ca5907256b,280.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434668.83jhjhdks0802019650.0,22.12672,105.66479
TNN,55ac0761225ae96a3be9393d48a5cf1ad43beb00cc64ab9fe68521ca5907256b,150.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434671.76jhjhdks0802019660.0,22.12672,105.66479
TNN,55ac0761225ae96a3be9393d48a5cf1ad43beb00cc64ab9fe68521ca5907256b,350.0,Xã Bạch Thông,Tỉnh Thái Nguyên,abcxy1434674.69jhjhdks0802019660.0,22.12672,105.66479
TNN,c7ba9da5851b4f9e9567e8756bd96b30668d984918956bc172988d69f320ffa3,310.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434677.62jhjhdks0802019660.0,22.01313,105.58049
TNN,c7ba9da5851b4f9e9567e8756bd96b30668d984918956bc172988d69f320ffa3,30.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434680.55jhjhdks0802019670.0,22.01313,105.58049
TNN,c7ba9da5851b4f9e9567e8756bd96b30668d984918956bc172988d69f320ffa3,150.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434683.48jhjhdks0802019670.0,22.01313,105.58049
TNN,c7ba9da5851b4f9e9567e8756bd96b30668d984918956bc172988d69f320ffa3,30.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434686.41jhjhdks0802019680.0,22.01313,105.58049
TNN,c7ba9da5851b4f9e9567e8756bd96b30668d984918956bc172988d69f320ffa3,310.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434689.34jhjhdks0802019680.0,22.01313,105.58049
TNN,c7ba9da5851b4f9e9567e8756bd96b30668d984918956bc172988d69f320ffa3,10.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434692.27jhjhdks0802019690.0,22.01313,105.58049
TNN,c7ba9da5851b4f9e9567e8756bd96b30668d984918956bc172988d69f320ffa3,330.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434695.2jhjhdks0802019690.0,22.01313,105.58049
TNN,c7ba9da5851b4f9e9567e8756bd96b30668d984918956bc172988d69f320ffa3,150.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434698.13jhjhdks0802019690.0,22.01313,105.58049
TNN,78eae50e5698bc73350039bdcb8cb2406335465eb37c4a8c06ee20e1c50f7d43,120.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434701.05jhjhdks0802019700.0,22.09175,105.49272
TNN,78eae50e5698bc73350039bdcb8cb2406335465eb37c4a8c06ee20e1c50f7d43,50.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434703.98jhjhdks0802019700.0,22.09175,105.49272
TNN,78eae50e5698bc73350039bdcb8cb2406335465eb37c4a8c06ee20e1c50f7d43,320.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434706.91jhjhdks0802019710.0,22.09175,105.49272
TNN,78eae50e5698bc73350039bdcb8cb2406335465eb37c4a8c06ee20e1c50f7d43,320.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434709.84jhjhdks0802019710.0,22.09175,105.49272
TNN,78eae50e5698bc73350039bdcb8cb2406335465eb37c4a8c06ee20e1c50f7d43,50.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434712.77jhjhdks0802019710.0,22.09175,105.49272
TNN,78eae50e5698bc73350039bdcb8cb2406335465eb37c4a8c06ee20e1c50f7d43,170.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434715.7jhjhdks0802019720.0,22.09175,105.49272
TNN,78eae50e5698bc73350039bdcb8cb2406335465eb37c4a8c06ee20e1c50f7d43,320.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434718.63jhjhdks0802019720.0,22.09175,105.49272
TNN,d8117e39ea1c65ca49e49c3370aea559b364a2e9df44e71f5fc69203daba7a8c,70.0,Xã Yên Thịnh,Tỉnh Thái Nguyên,abcxy1434721.56jhjhdks0802019730.0,22.17379,105.51479
TNN,d8117e39ea1c65ca49e49c3370aea559b364a2e9df44e71f5fc69203daba7a8c,70.0,Xã Yên Thịnh,Tỉnh Thái Nguyên,abcxy1434724.49jhjhdks0802019730.0,22.17379,105.51479
TNN,d8117e39ea1c65ca49e49c3370aea559b364a2e9df44e71f5fc69203daba7a8c,210.0,Xã Yên Thịnh,Tỉnh Thái Nguyên,abcxy1434727.42jhjhdks0802019730.0,22.17379,105.51479
TNN,d8117e39ea1c65ca49e49c3370aea559b364a2e9df44e71f5fc69203daba7a8c,70.0,Xã Yên Thịnh,Tỉnh Thái Nguyên,abcxy1434730.34jhjhdks0802019740.0,22.17379,105.51479
TNN,8a57418c2d60f72aeb02bad2b4c0455a923bb4264232aafb0c4c163b9674324f,200.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434733.27jhjhdks0802019740.0,22.05724,105.528
TNN,8a57418c2d60f72aeb02bad2b4c0455a923bb4264232aafb0c4c163b9674324f,10.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434736.2jhjhdks0802019750.0,22.05724,105.528
TNN,8a57418c2d60f72aeb02bad2b4c0455a923bb4264232aafb0c4c163b9674324f,160.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434739.13jhjhdks0802019750.0,22.05724,105.528
TNN,8a57418c2d60f72aeb02bad2b4c0455a923bb4264232aafb0c4c163b9674324f,10.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1434742.06jhjhdks0802019760.0,22.05724,105.528
TNN,b4e41b4b5fa94292692e5d5e4ba4aecf84ac0f0b080ddb698d3d0dd9ae323432,180.0,Xã Nam Cường,Tỉnh Thái Nguyên,abcxy1434744.99jhjhdks0802019760.0,22.35632,105.59178
TNN,b4e41b4b5fa94292692e5d5e4ba4aecf84ac0f0b080ddb698d3d0dd9ae323432,30.0,Xã Nam Cường,Tỉnh Thái Nguyên,abcxy1434747.92jhjhdks0802019760.0,22.35632,105.59178
TNN,b4e41b4b5fa94292692e5d5e4ba4aecf84ac0f0b080ddb698d3d0dd9ae323432,80.0,Xã Nam Cường,Tỉnh Thái Nguyên,abcxy1434750.85jhjhdks0802019770.0,22.35632,105.59178
TNN,b4e41b4b5fa94292692e5d5e4ba4aecf84ac0f0b080ddb698d3d0dd9ae323432,30.0,Xã Nam Cường,Tỉnh Thái Nguyên,abcxy1434753.78jhjhdks0802019770.0,22.35632,105.59178
TNN,b4e41b4b5fa94292692e5d5e4ba4aecf84ac0f0b080ddb698d3d0dd9ae323432,180.0,Xã Nam Cường,Tỉnh Thái Nguyên,abcxy1434756.71jhjhdks0802019780.0,22.35632,105.59178
TNN,b4e41b4b5fa94292692e5d5e4ba4aecf84ac0f0b080ddb698d3d0dd9ae323432,20.0,Xã Nam Cường,Tỉnh Thái Nguyên,abcxy1434759.63jhjhdks0802019780.0,22.35632,105.59178
